,,,FTA,FTA,FTA,FTA,FTA,FTA,FGM,FGM,FGM,FGM,FGM,FGM,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,MIN,MIN,MIN,MIN,MIN,MIN,FTM,FTM,FTM,FTM,FTM,FTM,PTS,PTS,PTS,PTS,PTS,PTS,FGA,FGA,FGA,FGA,FGA,FGA,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,San Diego State,W. Shepard,5.48387096774,0,15,3.23389308978,170,29,3.58064516129,0,7,2.01286186889,111,29,0.322580645161,0,2,0.599282725386,10,8,28.0322580645,16,40,4.93615147639,869,31,3.77419354839,0,10,2.52599389573,117,28,11.2580645161,0,19,5.01974595596,349,30,9.38709677419,3,16,3.35338057642,291,31,1.29032258065,0,4,1.21637572011,40,23
21,San Diego State,Z. Cheatham,4.28125,0,10,3.05048251075,137,27,2.46875,0,5,1.39085434408,79,30,0.09375,0,1,0.29614458108,3,3,21.8125,8,30,5.61356364302,698,32,3.125,0,7,2.39286574041,100,27,8.15625,0,17,4.04099456777,261,31,4.84375,1,10,2.45092971168,155,32,0.53125,0,3,0.761339015665,17,13
25,California,B. Chauca,0.25,0,2,0.707106781187,2,1,0.125,0,1,0.353553390593,1,1,0.125,0,1,0.353553390593,1,1,3.75,0,7,2.37546987833,30,7,0.25,0,2,0.707106781187,2,1,0.625,0,3,1.18773493917,5,2,0.875,0,2,0.834522960396,7,5,0.75,0,2,0.707106781187,6,5
25,California,B. Glapion,0.75,0,4,1.48804761829,6,2,0.125,0,1,0.353553390593,1,1,0.0,0,0,0.0,0,0,2.125,1,4,1.12599162646,17,8,0.5,0,4,1.41421356237,4,1,0.75,0,4,1.48804761829,6,2,0.875,0,2,0.640869944462,7,6,0.25,0,1,0.462910049886,2,2
25,California,C. Welle,1.2,0,4,1.788854382,6,2,0.2,0,1,0.4472135955,1,1,0.0,0,0,0.0,0,0,2.6,1,5,1.51657508881,13,5,0.2,0,1,0.4472135955,1,1,0.6,0,2,0.894427191,3,2,0.6,0,2,0.894427191,3,2,0.0,0,0,0.0,0,0
25,California,I. Rabb,4.54545454545,0,10,3.14335518486,150,30,4.72727272727,1,9,1.95692244469,156,33,0.030303030303,0,1,0.174077655956,1,1,28.3939393939,15,42,6.90986339382,937,33,3.0303030303,0,10,2.41718907624,100,29,12.5151515152,3,21,4.07063579279,413,33,7.60606060606,2,13,2.89330470591,251,33,0.030303030303,0,1,0.174077655956,1,1
25,California,J. Bird,1.39393939394,0,6,1.57994054357,46,20,3.78787878788,0,9,2.3552809779,125,31,1.84848484848,0,5,1.58353268283,61,25,26.7575757576,18,37,5.82575265004,883,33,0.939393939394,0,5,1.22319749886,31,18,10.3636363636,0,24,6.0612404971,342,32,8.18181818182,1,14,3.12704478556,270,33,4.51515151515,0,9,2.34682248105,149,31
25,California,J. Brown,6.51515151515,0,14,3.36453202653,215,31,4.90909090909,1,11,2.22715676878,162,33,0.909090909091,0,3,0.722998805481,30,24,27.9393939394,15,35,5.79838012907,922,33,4.24242424242,0,8,2.54988116182,140,30,14.9696969697,5,27,5.35889942342,494,33,11.2727272727,6,20,3.41204417535,372,33,3.0303030303,1,7,1.15879378248,100,33
25,California,J. Mathews,3.09090909091,0,10,2.81028953539,102,24,4.06060606061,0,10,1.96753961109,134,32,2.60606060606,0,6,1.36792255673,86,32,29.696969697,22,37,4.01936599855,980,33,2.45454545455,0,7,2.12265913848,81,24,13.1818181818,0,28,5.68140907618,435,32,9.78787878788,4,17,2.8587319715,323,33,6.24242424242,2,12,2.34561163439,206,33
25,California,K. Okoroh,0.466666666667,0,4,0.937102406112,14,8,0.633333333333,0,4,0.999425122114,19,12,0.0,0,0,0.0,0,0,10.7,1,22,6.01807621913,321,30,0.166666666667,0,2,0.461133037377,5,4,1.43333333333,0,10,2.29967513948,43,14,1.06666666667,0,5,1.31131240743,32,15,0.0,0,0,0.0,0,0
