,,,FTA,FTA,FTA,FTA,FTA,FTA,FGM,FGM,FGM,FGM,FGM,FGM,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,MIN,MIN,MIN,MIN,MIN,MIN,FTM,FTM,FTM,FTM,FTM,FTM,PTS,PTS,PTS,PTS,PTS,PTS,FGA,FGA,FGA,FGA,FGA,FGA,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,USC,K. Reinhardt,1.4347826087,0,5,1.67402853665,33,12,4.60869565217,1,10,2.33041413477,106,23,2.04347826087,0,7,1.98810693122,47,18,26.9130434783,19,36,4.06663858821,619,23,1.0,0,4,1.34839972493,23,11,12.2608695652,2,29,6.52420243335,282,23,9.60869565217,3,16,2.99604482359,221,23,4.91304347826,1,9,2.29452002266,113,23
30,USC,M. Marquetti,0.705882352941,0,3,1.04670350878,12,6,0.764705882353,0,4,1.14724734499,13,7,0.235294117647,0,1,0.437237316098,4,4,8.23529411765,1,22,6.64764443022,140,17,0.529411764706,0,2,0.874474632195,9,5,2.29411764706,0,9,2.73323768364,39,9,2.17647058824,0,7,2.24263500479,37,13,1.05882352941,0,4,1.24852854569,18,10
30,USC,M. Martin,0.555555555556,0,2,0.921777197925,10,5,0.388888888889,0,2,0.607684988914,7,6,0.0555555555556,0,1,0.235702260396,1,1,6.55555555556,1,14,3.98854569135,118,18,0.277777777778,0,2,0.57451314996,5,4,1.11111111111,0,4,1.40958437299,20,9,1.0,0,4,1.18817705157,18,10,0.166666666667,0,1,0.383482494424,3,3
30,USC,N. Jovanovic,4.26086956522,0,11,3.60829084829,98,18,4.39130434783,1,10,2.14770766664,101,23,0.217391304348,0,1,0.421741167837,5,5,25.8695652174,18,48,6.36256343298,595,23,2.73913043478,0,8,2.56226801707,63,17,11.7391304348,4,28,5.89466161651,270,23,8.47826086957,4,14,2.7776635901,195,23,0.478260869565,0,2,0.593109312123,11,10
30,USC,S. Dhillon,0.0,0,0,0.0,0,0,0.25,0,1,0.5,1,1,0.0,0,0,0.0,0,0,1.5,1,2,0.57735026919,6,4,0.0,0,0,0.0,0,0,0.5,0,2,1.0,2,1,0.25,0,1,0.5,1,1,0.0,0,0,0.0,0,0
30,USC,S. Gavrilovic,0.428571428571,0,2,0.851630627253,6,3,0.5,0,2,0.650443635588,7,6,0.142857142857,0,1,0.363136519601,2,2,2.78571428571,1,6,1.47692880036,39,14,0.428571428571,0,2,0.851630627253,6,3,1.57142857143,0,5,1.9889806324,22,6,0.928571428571,0,3,1.07161170596,13,8,0.214285714286,0,2,0.578934223522,3,2
38,Colorado,B. Brady,0.2,0,2,0.632455532034,2,1,0.3,0,1,0.48304589154,3,3,0.2,0,1,0.421637021356,2,2,1.9,0,4,1.10050493461,19,9,0.1,0,1,0.316227766017,1,1,0.9,0,3,1.28668393771,9,4,0.6,0,2,0.69920589878,6,5,0.4,0,2,0.69920589878,4,3
38,Colorado,D. Collier,2.5,0,7,2.06443812257,55,16,2.36363636364,0,5,1.32899727849,52,20,1.22727272727,0,3,0.922306538332,27,17,22.6363636364,12,34,5.94855288161,498,22,1.95454545455,0,6,1.88924960481,43,15,7.90909090909,0,14,3.59773858746,174,21,6.04545454545,3,10,2.05813768634,133,22,2.59090909091,0,6,1.46901622115,57,20
38,Colorado,E. Stalzer,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,0,3,1.15470053838,14,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.285714285714,0,1,0.487950036474,2,2,0.285714285714,0,1,0.487950036474,2,2
38,Colorado,G. King,3.86363636364,0,9,2.76535461509,85,20,4.72727272727,2,8,1.72328087371,104,22,2.18181818182,0,5,1.36752691752,48,19,24.3636363636,14,41,5.08541757002,536,22,3.0,0,8,2.39045721867,66,20,14.6363636364,5,23,5.48196571058,322,22,9.77272727273,4,15,2.89386573193,215,22,4.59090909091,3,8,1.43623485641,101,22
38,Colorado,J. Fortune,2.31818181818,0,9,2.57064682682,51,15,4.04545454545,1,7,1.73142585687,89,22,1.95454545455,0,5,1.55769282158,43,18,23.9545454545,14,32,4.65451417062,527,22,1.59090909091,0,7,2.15271900958,35,12,11.6363636364,2,21,5.09477280717,256,22,9.63636363636,5,17,3.0635406616,212,22,4.63636363636,0,9,2.38138524204,102,21
38,Colorado,J. Repine,0.0,0,0,0.0,0,0,0.166666666667,0,1,0.408248290464,1,1,0.166666666667,0,1,0.408248290464,1,1,1.33333333333,1,2,0.516397779494,8,6,0.0,0,0,0.0,0,0,0.5,0,3,1.22474487139,3,1,0.5,0,1,0.547722557505,3,3,0.5,0,1,0.547722557505,3,3
38,Colorado,J. Scott,6.0,0,12,3.72756446518,120,18,6.15,3,11,2.0072237963,123,20,0.15,0,1,0.366347548533,3,3,30.8,22,37,4.13712333315,616,20,4.6,0,9,2.89100237579,92,18,17.05,6,26,5.29622507075,341,20,11.35,6,18,3.74552364409,227,20,0.3,0,1,0.470162345982,6,6
38,Colorado,K. Guzonjic,0.583333333333,0,4,1.24011240937,7,3,0.5,0,2,0.674199862463,6,5,0.166666666667,0,1,0.389249472081,2,2,4.25,2,9,2.56284642891,51,12,0.333333333333,0,3,0.887625364599,4,2,1.5,0,8,2.31595258234,18,6,1.5,0,7,1.97714210645,18,8,0.333333333333,0,2,0.651338947279,4,3
38,Colorado,M. Lombard,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.5,1,2,0.547722557505,9,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.166666666667,0,1,0.408248290464,1,1,0.0,0,0,0.0,0,0
38,Colorado,T. Akyazili,1.18181818182,0,7,1.78982211503,26,10,1.63636363636,0,4,1.25529182892,36,17,0.727272727273,0,2,0.702500173314,16,13,16.4090909091,6,38,7.07550496875,361,22,0.727272727273,0,5,1.27920429813,16,8,4.72727272727,0,10,3.26863621163,104,19,4.0,1,8,2.1380899353,88,22,1.86363636364,0,4,1.08212553384,41,20
38,Colorado,T. Fletcher,2.31818181818,0,8,2.35809373448,51,16,2.04545454545,0,7,1.64685190959,45,20,1.04545454545,0,3,0.998917162649,23,15,19.5454545455,6,29,5.12442584684,430,22,1.81818181818,0,7,2.03858876575,40,14,6.95454545455,0,17,4.79560585305,153,21,5.22727272727,2,8,1.79766563398,115,22,2.95454545455,1,6,1.55769282158,65,22
38,Colorado,T. Miller,2.72727272727,0,8,2.86492446808,60,14,2.18181818182,0,6,1.73579578666,48,19,0.0,0,0,0.0,0,0,15.9545454545,8,27,4.64427217864,351,22,1.68181818182,0,7,1.9120261912,37,13,6.04545454545,0,19,4.48783830376,133,21,4.31818181818,0,11,2.4569893237,95,21,0.0909090909091,0,1,0.294244943168,2,2
38,Colorado,W. Gordon,3.22727272727,0,11,2.92659103138,71,16,2.13636363636,0,6,1.48950150004,47,19,0.181818181818,0,1,0.394771016976,4,4,26.8181818182,11,45,6.73750245966,590,22,2.27272727273,0,9,2.39407638383,50,15,6.72727272727,0,17,4.5058884033,148,21,5.40909090909,1,10,2.3023609189,119,22,0.454545454545,0,2,0.595800600015,10,9
