,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,UT Arlington,P. Binzer,1.0,1,1,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1.4142135623730951,2,1,0.5,0.0,1.0,0.7071067811865476,1.0,1.0,0.5,0.0,1.0,0.7071067811865476,1.0,1.0
250,UT Arlington,S. Muirhead,1.0,1,1,0.0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,2,0.894427190999916,2,1,0.2,0.0,1.0,0.447213595499958,1.0,1.0,0.4,0.0,1.0,0.5477225575051661,2.0,2.0
258,Virginia,D. Hall,29.666666666666668,20,39,6.0802711263312075,356,12,2.8333333333333335,0.0,6.0,1.5859229221975182,34.0,11.0,1.25,0.0,2.0,0.7537783614444091,15.0,10.0,1.5,0.0,6.0,1.834021909257456,18.0,7.0,1.9166666666666667,0.0,8.0,2.391588796113782,23.0,8.0,9.25,0,18,4.788717801438938,111,11,3.25,0.0,6.0,1.9128750375000736,39.0,11.0,7.166666666666667,3.0,13.0,2.6911752530120077,86.0,12.0
258,Virginia,D. Thompson,20.818181818181817,10,27,5.095452518043551,229,11,2.0,0.0,4.0,1.1832159566199232,22.0,10.0,0.8181818181818182,0.0,3.0,0.9816498172140428,9.0,6.0,0.36363636363636365,0.0,2.0,0.674199862463242,4.0,3.0,0.7272727272727273,0.0,2.0,1.009049958219026,8.0,4.0,5.7272727272727275,0,12,4.337992832887328,63,10,2.272727272727273,0.0,5.0,1.618079669911781,25.0,10.0,4.363636363636363,2.0,8.0,2.062654952856986,48.0,11.0
258,Virginia,I. Wilkins,29.083333333333332,20,41,5.728054299725698,349,12,0.08333333333333333,0.0,1.0,0.2886751345948129,1.0,1.0,0.08333333333333333,0.0,1.0,0.2886751345948129,1.0,1.0,1.5833333333333333,0.0,9.0,2.574643252722186,19.0,7.0,2.25,0.0,10.0,2.800162332956625,27.0,8.0,8.0,4,13,3.1042492870843406,96,12,3.1666666666666665,1.0,6.0,1.403458930534474,38.0,12.0,6.083333333333333,2.0,8.0,1.621353717973928,73.0,12.0
258,Virginia,J. Bartley,1.5,1,2,0.7071067811865476,3,2,0.5,0.0,1.0,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.7071067811865476,1.0,1.0
258,Virginia,J. Jones,2.0,2,2,,2,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
258,Virginia,J. Reuter,10.636363636363637,2,23,6.9752810305066175,117,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,2.0,0.8090398349558906,4.0,2.0,0.45454545454545453,0.0,3.0,1.0357254813546266,5.0,2.0,3.272727272727273,0,10,3.495451590021212,36,7,1.4545454545454546,0.0,5.0,1.634847782739198,16.0,7.0,2.727272727272727,0.0,9.0,2.796101181678127,30.0,9.0
258,Virginia,J. Salt,17.0,2,27,6.564366617649345,204,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,0.9847319278346618,8.0,5.0,1.5833333333333333,0.0,4.0,1.5642792899510294,19.0,7.0,2.8333333333333335,0,7,1.992409839791244,34,11,1.0833333333333333,0.0,2.0,0.7929614610987591,13.0,9.0,2.5,0.0,5.0,1.3816985594155147,30.0,11.0
258,Virginia,K. Guy,20.5,6,35,7.925792188682582,246,12,3.0833333333333335,0.0,7.0,2.0652243256245835,37.0,11.0,1.5,0.0,5.0,1.6236882817719773,18.0,8.0,0.5833333333333334,0.0,3.0,1.164500152881315,7.0,3.0,0.9166666666666666,0.0,4.0,1.5050420310248864,11.0,4.0,8.25,0,19,6.2686086610550635,99,10,3.0833333333333335,0.0,7.0,2.2746961169005466,37.0,10.0,6.666666666666667,3.0,13.0,2.806917861068948,80.0,12.0
258,Virginia,L. Perrantes,33.25,20,46,6.397797916613043,399,12,5.583333333333333,2.0,12.0,2.678477631835372,67.0,12.0,2.1666666666666665,0.0,5.0,1.5859229221975182,26.0,10.0,2.25,0.0,5.0,2.137330535547045,27.0,8.0,2.9166666666666665,0.0,7.0,2.4664414311581235,35.0,9.0,13.916666666666666,4,25,6.570710952723641,167,12,4.75,2.0,8.0,2.050498830661811,57.0,12.0,11.5,8.0,22.0,3.9427724440366254,138.0,12.0
258,Virginia,M. Diakite,12.0,5,21,4.69041575982343,120,10,0.2,0.0,1.0,0.4216370213557839,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.1547005383792515,10.0,5.0,1.5,0.0,5.0,1.8408935028645437,15.0,5.0,3.0,0,8,3.0550504633038935,30,7,1.0,0.0,4.0,1.4907119849998596,10.0,4.0,1.9,0.0,5.0,1.728840330651992,19.0,7.0
258,Virginia,M. Shayok,23.166666666666668,11,36,8.819743691733835,278,12,1.5833333333333333,0.0,4.0,1.3113721705515067,19.0,9.0,0.4166666666666667,0.0,2.0,0.6685579234215215,5.0,4.0,0.9166666666666666,0.0,5.0,1.5050420310248867,11.0,5.0,1.0833333333333333,0.0,5.0,1.5050420310248862,13.0,6.0,9.0,0,17,6.030226891555273,108,10,3.8333333333333335,0.0,8.0,2.6911752530120077,46.0,10.0,8.5,3.0,14.0,3.68041499636312,102.0,12.0
258,Virginia,T. Gross Jr.,1.5,1,2,0.7071067811865476,3,2,0.5,0.0,1.0,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.7071067811865476,1.0,1.0
258,Virginia,T. Jerome,14.083333333333334,2,24,8.173775508331879,169,12,1.75,0.0,6.0,2.179449471770337,21.0,6.0,0.9166666666666666,0.0,3.0,1.2401124093721456,11.0,5.0,0.25,0.0,2.0,0.621581560508061,3.0,2.0,0.4166666666666667,0.0,2.0,0.7929614610987591,5.0,3.0,4.5,0,15,4.757768766592554,54,8,1.6666666666666667,0.0,6.0,1.8748737331221843,20.0,7.0,3.1666666666666665,0.0,9.0,2.8230651727682394,38.0,9.0
259,Virginia Tech,A. Hill,28.5,18,37,6.654154925892377,285,10,4.4,2.0,10.0,2.3190036174568114,44.0,10.0,1.6,0.0,4.0,1.3498971154211057,16.0,8.0,2.0,0.0,5.0,1.699673171197595,20.0,8.0,2.8,0.0,6.0,2.043961295567452,28.0,8.0,10.8,2,17,5.370702416299422,108,10,3.6,1.0,5.0,1.577621275493231,36.0,10.0,7.7,5.0,11.0,2.0575065816014617,77.0,10.0
259,Virginia Tech,C. Clarke,31.571428571428573,26,39,4.64962876142253,221,7,0.5714285714285714,0.0,2.0,0.7867957924694431,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,2.0,8.0,2.0354009783964297,27.0,7.0,5.0,2.0,11.0,3.265986323710904,35.0,7.0,11.571428571428571,5,22,5.652643713553946,81,7,3.857142857142857,1.0,7.0,1.9518001458970664,27.0,7.0,7.571428571428571,3.0,15.0,4.540820148282424,53.0,7.0
259,Virginia Tech,J. Bibbs,30.8,15,38,6.679986693266852,308,10,4.7,3.0,9.0,1.9465068427541912,47.0,10.0,1.9,0.0,4.0,1.1972189997378646,19.0,9.0,1.0,0.0,4.0,1.3333333333333333,10.0,5.0,1.2,0.0,4.0,1.4757295747452437,12.0,5.0,7.9,3,13,3.3813212407775355,79,10,2.5,1.0,4.0,1.1785113019775793,25.0,10.0,6.8,4.0,14.0,2.936362072739365,68.0,10.0
259,Virginia Tech,J. Robinson,31.4,24,38,4.221637386396684,314,10,2.8,1.0,4.0,0.9189365834726815,28.0,10.0,1.1,0.0,2.0,0.7378647873726218,11.0,8.0,3.1,1.0,6.0,1.5238839267549946,31.0,10.0,4.2,2.0,7.0,1.6193277068654826,42.0,10.0,11.4,5,17,4.005551702879947,114,10,3.6,2.0,6.0,1.2649110640673518,36.0,10.0,7.5,4.0,11.0,1.9578900207451218,75.0,10.0
259,Virginia Tech,K. Sy,11.555555555555555,8,17,3.0046260628866577,104,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.7071067811865476,3.0,2.0,0.6666666666666666,0.0,2.0,0.8660254037844387,6.0,4.0,2.7777777777777777,0,8,2.5385910352879693,25,7,1.2222222222222223,0.0,4.0,1.3017082793177757,11.0,6.0,2.3333333333333335,0.0,5.0,1.8708286933869707,21.0,7.0
259,Virginia Tech,M. Galloway,1.8333333333333333,1,3,0.983192080250175,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Virginia Tech,S. Allen,29.333333333333332,21,40,6.184658438426491,264,9,3.7777777777777777,1.0,8.0,2.386303510546059,34.0,9.0,1.8888888888888888,0.0,6.0,1.90029237516523,17.0,7.0,2.4444444444444446,0.0,6.0,1.6666666666666667,22.0,8.0,3.111111111111111,0.0,7.0,1.90029237516523,28.0,8.0,13.666666666666666,5,25,6.164414002968976,123,9,4.666666666666667,2.0,8.0,2.0615528128088303,42.0,9.0,9.0,5.0,14.0,3.427827300200522,81.0,9.0
259,Virginia Tech,T. Outlaw,20.2,8,38,9.829660330968828,202,10,3.3,0.0,6.0,1.888562063228706,33.0,9.0,1.8,0.0,5.0,1.9321835661585918,18.0,7.0,0.1,0.0,1.0,0.31622776601683794,1.0,1.0,0.2,0.0,2.0,0.6324555320336759,2.0,1.0,6.7,0,19,6.429964575675705,67,8,2.4,0.0,7.0,2.2211108331943574,24.0,8.0,4.1,0.0,8.0,2.4244128727957572,41.0,9.0
259,Virginia Tech,Z. LeDay,29.1,23,37,4.04007700696685,291,10,1.5,0.0,6.0,2.068278940998476,15.0,5.0,0.5,0.0,3.0,0.97182531580755,5.0,3.0,4.4,1.0,10.0,2.8751811537130436,44.0,10.0,5.2,1.0,11.0,3.190262963734773,52.0,10.0,14.9,10,19,3.5418137224371984,149,10,5.0,3.0,8.0,1.4907119849998596,50.0,10.0,9.2,6.0,12.0,2.250925735484551,92.0,10.0
261,Vermont,A. Lamb,22.071428571428573,11,28,4.859000937424288,309,14,1.1428571428571428,0.0,5.0,1.4600918230947435,16.0,8.0,0.6428571428571429,0.0,4.0,1.0818177620697813,9.0,6.0,2.7142857142857144,0.0,7.0,2.643673767508198,38.0,10.0,3.642857142857143,0.0,10.0,3.4330328116279762,51.0,10.0,13.071428571428571,2,24,7.021552378370313,183,14,4.857142857142857,1.0,8.0,2.2822776362202757,68.0,14.0,8.857142857142858,2.0,12.0,2.769536002714114,124.0,14.0
261,Vermont,C. Ward,15.142857142857142,8,22,4.912419783759133,212,14,1.9285714285714286,0.0,5.0,1.4392458342578487,27.0,12.0,0.5,0.0,2.0,0.6504436355879908,7.0,6.0,0.9285714285714286,0.0,3.0,1.071611705960535,13.0,7.0,1.1428571428571428,0.0,4.0,1.292412345317728,16.0,7.0,4.0,0,9,3.0382181012509997,56,10,1.2857142857142858,0.0,3.0,1.0690449676496976,18.0,10.0,3.5,0.0,7.0,1.8708286933869707,49.0,13.0
261,Vermont,D. Payen,12.428571428571429,2,21,5.996335877520869,174,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,4.0,1.542439911024374,13.0,4.0,1.4285714285714286,0.0,5.0,2.10180456217566,20.0,5.0,6.642857142857143,0,19,5.852115237010696,93,12,2.857142857142857,0.0,8.0,2.5071326821120348,40.0,12.0,4.071428571428571,1.0,9.0,2.585887311313698,57.0,14.0
261,Vermont,D. Urquhart,14.692307692307692,2,30,7.307354917987485,191,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,3.0,0.9674179220468453,6.0,3.0,0.9230769230769231,0.0,4.0,1.5525000516123695,12.0,4.0,4.3076923076923075,0,14,4.008004810888151,56,11,1.9230769230769231,0.0,7.0,1.84668795692624,25.0,11.0,3.4615384615384617,0.0,10.0,2.258885588639695,45.0,12.0
261,Vermont,D. Urso,1.5,0,3,2.1213203435596424,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.7071067811865476,1.0,1.0
261,Vermont,D. Wills,20.428571428571427,12,33,5.734031817065623,286,14,0.14285714285714285,0.0,1.0,0.3631365196012814,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6428571428571428,0.0,4.0,1.446860944737466,23.0,10.0,3.357142857142857,0.0,9.0,2.4994504890580944,47.0,12.0,8.071428571428571,0,22,4.811273391561911,113,13,3.2142857142857144,0.0,9.0,2.0448272986535274,45.0,13.0,4.785714285714286,2.0,12.0,2.4235565546581275,67.0,14.0
261,Vermont,E. Duncan,26.785714285714285,2,36,8.229202890911136,375,14,5.357142857142857,0.0,8.0,2.097879620259204,75.0,13.0,1.9285714285714286,0.0,6.0,1.5915297775935684,27.0,11.0,0.8571428571428571,0.0,4.0,1.561909228976012,12.0,4.0,1.2142857142857142,0.0,6.0,2.006856379383569,17.0,5.0,7.214285714285714,0,22,5.924896252627181,101,11,2.2142857142857144,0.0,6.0,1.7619295117556786,31.0,11.0,6.642857142857143,0.0,10.0,2.6777471259119427,93.0,13.0
261,Vermont,J. Hearlihy,12.181818181818182,3,18,5.618152397687016,134,11,1.0,0.0,3.0,1.0954451150103321,11.0,7.0,0.2727272727272727,0.0,2.0,0.6466697906828632,3.0,2.0,0.36363636363636365,0.0,2.0,0.674199862463242,4.0,3.0,0.6363636363636364,0.0,2.0,0.9244162777371755,7.0,4.0,2.272727272727273,0,7,2.723633936156219,25,6,0.8181818181818182,0.0,3.0,1.0787197799411874,9.0,5.0,2.3636363636363638,0.0,6.0,2.1105794120443453,26.0,9.0
261,Vermont,K. Steidl,27.642857142857142,4,35,8.344571177230629,387,14,3.5,0.0,6.0,1.7431183374807167,49.0,13.0,1.1428571428571428,0.0,3.0,1.0994504121565505,16.0,9.0,1.3571428571428572,0.0,5.0,1.864945569720998,19.0,6.0,1.7142857142857142,0.0,6.0,2.0913216810491813,24.0,7.0,7.071428571428571,0,20,5.6902654489154445,99,11,2.2857142857142856,0.0,6.0,1.8985245861972935,32.0,11.0,5.214285714285714,0.0,9.0,2.722514997587325,73.0,13.0
261,Vermont,N. Rohrer,8.833333333333334,3,19,6.080021929785012,53,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.408248290463863,1.0,1.0,0.16666666666666666,0.0,1.0,0.408248290463863,1.0,1.0,0.8333333333333334,0,5,2.0412414523193148,5,1,0.3333333333333333,0.0,2.0,0.816496580927726,2.0,1.0,0.6666666666666666,0.0,2.0,0.816496580927726,4.0,3.0
261,Vermont,P. Henson,25.545454545454547,8,34,7.421100138977191,281,11,1.5454545454545454,0.0,5.0,1.572490786213793,17.0,9.0,0.45454545454545453,0.0,2.0,0.6875516509523286,5.0,4.0,2.3636363636363638,0.0,8.0,2.6560394301563846,26.0,7.0,2.8181818181818183,0.0,8.0,2.9603439603593973,31.0,8.0,11.0,2,21,6.212889826803627,121,11,4.090909090909091,1.0,9.0,2.256304299271065,45.0,11.0,7.545454545454546,3.0,17.0,3.9080336836735774,83.0,11.0
269,Marquette,A. Rowsey,21.4,14,30,6.077280093375107,214,10,4.9,2.0,9.0,1.911950719959998,49.0,10.0,2.3,0.0,5.0,1.4944341180973264,23.0,9.0,3.2,0.0,9.0,3.011090610836324,32.0,7.0,3.4,0.0,9.0,3.2041639575194445,34.0,7.0,11.9,4,22,6.773313648265358,119,10,3.2,1.0,6.0,1.7511900715418263,32.0,10.0,7.1,3.0,15.0,3.2812599206199238,71.0,10.0
269,Marquette,D. Wilson,13.5,9,23,4.503966505838413,108,8,0.75,0.0,2.0,0.8864052604279183,6.0,4.0,0.25,0.0,1.0,0.46291004988627577,2.0,2.0,0.375,0.0,2.0,0.7440238091428449,3.0,2.0,0.75,0.0,4.0,1.4880476182856899,6.0,2.0,3.375,0,12,3.9256482631170977,27,6,1.375,0.0,5.0,1.685018016012207,11.0,5.0,3.125,1.0,7.0,1.807721533549109,25.0,8.0
269,Marquette,H. Cheatham,26.1,11,36,8.761658899242008,261,10,1.0,0.0,2.0,0.816496580927726,10.0,7.0,0.4,0.0,1.0,0.5163977794943222,4.0,4.0,2.2,0.0,6.0,2.250925735484551,22.0,6.0,3.1,0.0,8.0,3.314949304120485,31.0,6.0,6.2,0,15,5.370702416299422,62,9,1.8,0.0,4.0,1.4757295747452437,18.0,8.0,5.3,1.0,10.0,3.3349995835415367,53.0,10.0
269,Marquette,J. Johnson,27.5,19,36,5.233439489369194,275,10,2.2,0.0,5.0,1.5491933384829668,22.0,9.0,0.8,0.0,3.0,1.0327955589886444,8.0,5.0,2.8,0.0,5.0,1.7511900715418263,28.0,9.0,3.4,0.0,6.0,2.0110804171997807,34.0,9.0,11.4,4,19,5.274677451960662,114,10,3.9,1.0,7.0,2.1317702607092643,39.0,10.0,9.7,1.0,15.0,4.110960958218893,97.0,10.0
269,Marquette,K. Reinhardt,27.6,22,35,4.195235392680606,276,10,5.8,1.0,10.0,2.6997942308422114,58.0,10.0,2.6,0.0,5.0,1.7126976771553504,26.0,9.0,0.5,0.0,4.0,1.2692955176439848,5.0,2.0,0.6,0.0,4.0,1.3498971154211057,6.0,2.0,12.1,3,21,5.606543795720617,121,10,4.5,1.0,8.0,2.1213203435596424,45.0,10.0,9.4,7.0,13.0,2.2211108331943574,94.0,10.0
269,Marquette,L. Fischer,22.7,15,29,4.270050741306633,227,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,4.0,1.3374935098492586,13.0,6.0,2.1,0.0,8.0,2.64365067451978,21.0,6.0,8.7,2,18,4.715223571935199,87,10,3.7,0.0,8.0,2.406010991015812,37.0,9.0,6.0,1.0,9.0,2.8284271247461903,60.0,10.0
269,Marquette,M. Heldt,13.8,7,22,5.329165037789691,138,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.0,1.2649110640673518,6.0,3.0,1.1,0.0,6.0,1.911950719959998,11.0,4.0,2.6,0,5,1.9550504398153572,26,7,1.0,0.0,2.0,0.9428090415820635,10.0,6.0,1.4,0.0,3.0,0.9660917830792958,14.0,8.0
269,Marquette,M. Howard,22.4,15,29,3.921450978627397,224,10,5.4,3.0,8.0,1.776388345929897,54.0,10.0,2.8,1.0,6.0,1.4757295747452437,28.0,10.0,1.7,0.0,4.0,1.4181364924121764,17.0,7.0,2.0,0.0,4.0,1.3333333333333333,20.0,9.0,15.1,3,26,6.983313444681304,151,10,5.3,1.0,10.0,2.540778533354601,53.0,10.0,10.0,3.0,18.0,3.858612300930075,100.0,10.0
269,Marquette,S. Hauser,26.8,19,35,5.827139568909909,268,10,4.4,1.0,8.0,2.3190036174568114,44.0,10.0,2.0,0.0,4.0,1.4907119849998598,20.0,8.0,0.9,0.0,2.0,0.9944289260117533,9.0,5.0,1.0,0.0,3.0,1.1547005383792515,10.0,5.0,9.9,2,19,5.425249610233001,99,10,3.5,1.0,7.0,2.0138409955990952,35.0,10.0,6.9,2.0,11.0,3.17804971641414,69.0,10.0
269,Marquette,T. Carter,9.0,9,9,,9,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2,2,,2,1,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,,2.0,1.0
275,Wisconsin,A. Illikainen,9.5,4,21,6.024948132556827,57,6,1.8333333333333333,1.0,6.0,2.0412414523193148,11.0,6.0,0.3333333333333333,0.0,2.0,0.816496580927726,2.0,1.0,0.16666666666666666,0.0,1.0,0.408248290463863,1.0,1.0,0.3333333333333333,0.0,2.0,0.816496580927726,2.0,1.0,1.8333333333333333,0,6,2.401388487243717,11,3,0.6666666666666666,0.0,2.0,0.816496580927726,4.0,3.0,2.6666666666666665,1.0,7.0,2.1602468994692865,16.0,6.0
275,Wisconsin,A. Moesch,4.0,4,4,,4,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,1.0,1.0
275,Wisconsin,A. Van Vliet,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
275,Wisconsin,B. Koenig,34.333333333333336,25,40,4.949747468305833,309,9,7.0,4.0,13.0,2.8284271247461903,63.0,9.0,2.7777777777777777,1.0,5.0,1.6414763002993509,25.0,9.0,2.2222222222222223,0.0,6.0,1.855921454276674,20.0,7.0,2.3333333333333335,0.0,6.0,1.8708286933869707,21.0,7.0,15.666666666666666,9,27,6.020797289396148,141,9,5.333333333333333,3.0,9.0,2.0,48.0,9.0,12.222222222222221,7.0,19.0,3.961621441334904,110.0,9.0
275,Wisconsin,B. Pritzl,16.0,8,23,7.54983443527075,48,3,2.3333333333333335,0.0,5.0,2.516611478423583,7.0,2.0,0.3333333333333333,0.0,1.0,0.5773502691896258,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,1.3333333333333333,0.0,2.0,1.1547005383792517,4.0,2.0,3.3333333333333335,1,5,2.0816659994661326,10,3,1.0,0.0,2.0,1.0,3.0,2.0,4.333333333333333,0.0,7.0,3.785938897200183,13.0,2.0
275,Wisconsin,C. Thomas IV,3.888888888888889,1,8,2.5221243250702594,35,9,0.2222222222222222,0.0,2.0,0.6666666666666667,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,2.0,0.6666666666666667,2.0,1.0,0.2222222222222222,0.0,2.0,0.6666666666666667,2.0,1.0,0.6666666666666666,0,2,1.0,6,3,0.2222222222222222,0.0,1.0,0.4409585518440985,2.0,2.0,0.8888888888888888,0.0,3.0,1.1666666666666667,8.0,4.0
275,Wisconsin,D. Trice,18.3,4,35,7.631076813486635,183,10,2.6,1.0,6.0,2.0110804171997807,26.0,10.0,0.9,0.0,4.0,1.1972189997378648,9.0,6.0,0.6,0.0,4.0,1.2649110640673518,6.0,3.0,0.9,0.0,4.0,1.3703203194062976,9.0,4.0,4.9,0,14,3.956710193526379,49,9,1.7,0.0,5.0,1.3374935098492586,17.0,9.0,5.7,3.0,15.0,3.945461527713414,57.0,10.0
275,Wisconsin,E. Happ,29.6,17,38,6.43255608430877,296,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,6.0,1.8737959096740262,18.0,7.0,3.1,0.0,9.0,2.4244128727957572,31.0,9.0,13.8,4,28,7.627435858647241,138,10,6.0,2.0,11.0,3.0912061651652345,60.0,10.0,10.7,5.0,19.0,4.4484703987875305,107.0,10.0
275,Wisconsin,J. Hill,10.222222222222221,2,22,6.572248051043451,92,9,0.7777777777777778,0.0,4.0,1.3017082793177757,7.0,4.0,0.2222222222222222,0.0,1.0,0.44095855184409843,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,3,1.3228756555322954,6,2,0.2222222222222222,0.0,1.0,0.44095855184409843,2.0,2.0,1.0,0.0,4.0,1.5,9.0,4.0
275,Wisconsin,K. Iverson,15.0,7,25,5.497474167490214,150,10,0.7,0.0,2.0,0.8232726023485646,7.0,5.0,0.3,0.0,2.0,0.6749485577105528,3.0,2.0,0.9,0.0,5.0,1.6633299933166197,9.0,3.0,1.7,0.0,7.0,2.110818693198342,17.0,6.0,5.2,0,16,4.732863826479693,52,9,2.0,0.0,5.0,1.7638342073763937,20.0,9.0,3.1,0.0,7.0,2.183269719175042,31.0,9.0
275,Wisconsin,N. Hayes,35.2,31,42,3.22490309931942,352,10,2.0,0.0,9.0,2.7888667551135855,20.0,6.0,0.7,0.0,3.0,0.9486832980505138,7.0,5.0,2.7,0.0,7.0,1.946506842754191,27.0,9.0,5.3,0.0,12.0,4.029061098237818,53.0,9.0,14.0,6,22,5.92546294487706,140,10,5.3,2.0,9.0,2.359378449224852,53.0,10.0,11.9,6.0,22.0,4.863697724525605,119.0,10.0
275,Wisconsin,V. Brown,19.4,12,25,4.599516882842757,194,10,3.4,1.0,5.0,1.7126976771553504,34.0,10.0,0.9,0.0,3.0,0.9944289260117531,9.0,6.0,0.4,0.0,4.0,1.2649110640673518,4.0,1.0,0.4,0.0,4.0,1.2649110640673518,4.0,1.0,5.5,0,15,4.696334267868457,55,8,2.1,0.0,5.0,1.5951314818673865,21.0,8.0,6.4,3.0,11.0,2.590581230363393,64.0,10.0
275,Wisconsin,Z. Showalter,33.0,24,37,3.651483716701107,330,10,3.7,2.0,6.0,1.2516655570345725,37.0,10.0,1.6,0.0,4.0,1.1737877907772671,16.0,9.0,1.0,0.0,3.0,1.3333333333333333,10.0,4.0,1.0,0.0,3.0,1.3333333333333333,10.0,4.0,9.2,0,15,4.661902329879224,92,9,3.3,0.0,6.0,1.636391694484477,33.0,9.0,6.4,4.0,8.0,1.577621275493231,64.0,10.0
