,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Arizona,K. Pinder,12.689655172413794,4,26,6.459231755932536,368,29,0.10344827586206896,0.0,2.0,0.4092525928189875,3.0,2.0,0.034482758620689655,0.0,1.0,0.18569533817705183,1.0,1.0,0.6551724137931034,0.0,4.0,1.078221487614989,19.0,10.0,1.0689655172413792,0.0,6.0,1.579580289705343,31.0,12.0,2.4827586206896552,0,7,2.2931682645752733,72,19,0.896551724137931,0.0,3.0,0.9390279010842961,26.0,18.0,1.6896551724137931,0.0,5.0,1.4905283884741314,49.0,25.0
12,Arizona,K. Simmons,26.870967741935484,5,37,7.0980839456098845,833,31,3.0,0.0,6.0,1.5275252316519465,93.0,30.0,1.032258064516129,0.0,3.0,0.9481164122526282,32.0,21.0,2.129032258064516,0.0,8.0,2.6800738234094843,66.0,18.0,2.7419354838709675,0.0,11.0,3.4250814290610556,85.0,19.0,10.0,0,20,5.585696017507576,310,30,3.4193548387096775,0.0,8.0,2.2177194524764565,106.0,29.0,8.516129032258064,0.0,15.0,3.2441842091342017,264.0,30.0
12,Arizona,L. Markkanen,30.483870967741936,21,38,5.3220983815404725,945,31,4.451612903225806,1.0,8.0,1.6500244377466928,138.0,31.0,1.903225806451613,0.0,5.0,1.5133811749341806,59.0,25.0,3.4838709677419355,0.0,9.0,2.1582549701388465,108.0,28.0,4.161290322580645,0.0,9.0,2.4096579867074968,129.0,29.0,15.193548387096774,4,30,6.209773773864925,471,31,4.903225806451613,1.0,12.0,2.4543137358492895,152.0,31.0,10.129032258064516,4.0,18.0,3.2118731345210487,314.0,31.0
12,Arizona,P. Cruz,2.857142857142857,1,9,2.853569193634026,20,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,2.0,0.7559289460184545,2.0,1.0
12,Arizona,R. Alkins,28.0,17,37,5.409867527644892,868,31,3.3225806451612905,0.0,7.0,1.5575000647232424,103.0,30.0,1.1935483870967742,0.0,4.0,1.1949715432793,37.0,20.0,2.161290322580645,0.0,8.0,2.237510136938652,67.0,25.0,3.0,0.0,9.0,2.569046515733026,93.0,26.0,11.03225806451613,3,19,4.370231656466598,342,31,3.838709677419355,1.0,7.0,1.6144508703900613,119.0,31.0,8.612903225806452,4.0,15.0,2.70403919294622,267.0,31.0
12,Arizona,T. Trillo,4.142857142857143,1,13,4.2594432902501635,29,7,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,3.0
26,UCLA,A. Dodson,2.0,2,2,,2,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2,2,,2,1,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
26,UCLA,A. Holiday,26.548387096774192,20,30,2.6056184125516073,823,31,3.7419354838709675,1.0,7.0,1.7695148475497247,116.0,31.0,1.6129032258064515,0.0,5.0,1.2563815597404773,50.0,26.0,2.7096774193548385,0.0,9.0,2.1477670324796523,84.0,26.0,3.3870967741935485,0.0,10.0,2.5648576224921165,105.0,27.0,13.03225806451613,5,20,4.460821082624005,404,31,4.354838709677419,1.0,8.0,1.6441489611503004,135.0,31.0,8.709677419354838,3.0,14.0,2.355044916586473,270.0,31.0
26,UCLA,A. Wulff,1.9166666666666667,0,4,1.0836246694508316,23,11,0.5,0.0,3.0,0.9045340337332909,6.0,4.0,0.16666666666666666,0.0,2.0,0.5773502691896258,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,6,1.7320508075688772,6,1,0.16666666666666666,0.0,2.0,0.5773502691896258,2.0,1.0,0.5,0.0,3.0,0.9045340337332909,6.0,4.0
26,UCLA,B. Alford,33.064516129032256,29,37,1.9310702364400196,1025,31,7.387096774193548,4.0,14.0,2.7649884792386707,229.0,31.0,3.3548387096774195,0.0,9.0,2.0582903438982916,104.0,30.0,2.967741935483871,0.0,8.0,2.152268120963587,92.0,26.0,3.6451612903225805,0.0,8.0,2.3173028444979478,113.0,28.0,16.451612903225808,3,37,7.500394254870515,510,31,5.064516129032258,1.0,11.0,2.657511164867958,157.0,31.0,10.774193548387096,6.0,18.0,3.556305924404844,334.0,31.0
