,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,UCLA,I. Hamilton,30.761904761904763,26,35,2.643950867636574,646,21,6.190476190476191,2.0,14.0,3.05972298777271,130.0,21.0,2.3333333333333335,0.0,9.0,2.2211108331943574,49.0,20.0,1.380952380952381,0.0,5.0,1.499206139134658,29.0,12.0,1.7142857142857142,0.0,7.0,1.927248223318863,36.0,12.0,15.619047619047619,5,33,5.995633331652216,328,21,5.9523809523809526,1.0,10.0,2.036570413125715,125.0,21.0,12.714285714285714,8.0,17.0,2.431930450133333,267.0,21.0
26,UCLA,I. Okwarabizie,2.9,1,6,1.66332999331662,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4216370213557839,2.0,2.0,0.6,0.0,4.0,1.3498971154211057,6.0,2.0,0.2,0,1,0.4216370213557839,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.31622776601683794,1.0,1.0
26,UCLA,I. Wulff,2.0,1,3,1.0,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.447213595499958,1.0,1.0,0.4,0.0,2.0,0.894427190999916,2.0,1.0,1.0,0,3,1.4142135623730951,5,2,0.4,0.0,1.0,0.5477225575051661,2.0,2.0,0.4,0.0,1.0,0.5477225575051661,2.0,2.0
26,UCLA,J. Smith,2.0,0,4,1.1832159566199232,22,10,0.18181818181818182,0.0,1.0,0.40451991747794525,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.30151134457776363,1.0,1.0,0.18181818181818182,0.0,2.0,0.6030226891555273,2.0,1.0,0.6363636363636364,0,4,1.2862913567871996,7,3,0.2727272727272727,0.0,2.0,0.6466697906828633,3.0,2.0,0.9090909090909091,0.0,2.0,0.9438798074485389,10.0,6.0
26,UCLA,L. Ball,34.42857142857143,27,40,3.5152727998183657,723,21,4.904761904761905,1.0,9.0,2.0953463175513947,103.0,21.0,2.2857142857142856,0.0,4.0,1.3469542361512192,48.0,19.0,1.8095238095238095,0.0,5.0,1.6315344807587615,38.0,14.0,2.7142857142857144,0.0,10.0,2.591193878173865,57.0,15.0,15.047619047619047,5,24,5.0643478403066915,316,21,5.476190476190476,2.0,10.0,2.0885173597326796,115.0,21.0,9.333333333333334,3.0,15.0,2.834313555930842,196.0,21.0
26,UCLA,T. Leaf,29.35,5,38,7.249500890260981,587,20,2.0,0.0,5.0,1.3377121081198775,40.0,19.0,0.95,0.0,3.0,0.9445132413883326,19.0,13.0,1.6,0.0,4.0,1.6026294183720637,32.0,13.0,2.55,0.0,7.0,2.114486375359025,51.0,18.0,15.85,2,26,5.788145780726966,317,20,6.65,1.0,11.0,2.60111312204683,133.0,20.0,10.55,2.0,17.0,3.2521248114845913,211.0,20.0
26,UCLA,T. Welsh,25.235294117647058,21,30,2.681636901332512,429,17,0.058823529411764705,0.0,1.0,0.24253562503633297,1.0,1.0,0.058823529411764705,0.0,1.0,0.24253562503633297,1.0,1.0,0.9411764705882353,0.0,4.0,1.4348601079588783,16.0,6.0,0.9411764705882353,0.0,4.0,1.4348601079588783,16.0,6.0,10.176470588235293,6,16,3.3954987505086613,173,17,4.588235294117647,2.0,8.0,1.8048138245194352,78.0,17.0,8.647058823529411,6.0,12.0,1.7656860023298393,147.0,17.0
30,USC,B. Boatwright,27.714285714285715,20,34,5.376314900074391,194,7,7.142857142857143,3.0,11.0,2.6095064302514777,50.0,7.0,2.2857142857142856,0.0,5.0,1.9760470401187074,16.0,6.0,4.142857142857143,0.0,9.0,3.338091841585121,29.0,6.0,4.428571428571429,0.0,9.0,3.359421718944242,31.0,6.0,14.142857142857142,7,21,4.775931721614517,99,7,3.857142857142857,2.0,7.0,1.864454471471609,27.0,7.0,10.714285714285714,6.0,15.0,3.039423504234847,75.0,7.0
30,USC,C. Buggs,9.533333333333333,2,23,5.276181880687514,143,15,0.6,0.0,2.0,0.7367883976130072,9.0,7.0,0.26666666666666666,0.0,1.0,0.45773770821706344,4.0,4.0,0.26666666666666666,0.0,2.0,0.5936168397046636,4.0,3.0,0.3333333333333333,0.0,2.0,0.7237468644557459,5.0,3.0,2.4,0,9,2.6403462976338106,36,9,0.9333333333333333,0.0,3.0,0.9611501047232549,14.0,9.0,1.6,0.0,4.0,1.2421180068162376,24.0,12.0
30,USC,C. Metu,30.55,25,38,4.418561328139095,611,20,0.05,0.0,1.0,0.22360679774997896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,7.0,1.820208200931103,59.0,19.0,4.0,1.0,8.0,1.8637822325921867,80.0,20.0,13.05,5,20,3.9400106866005222,261,20,5.05,2.0,9.0,1.7614288458371994,101.0,20.0,9.7,5.0,15.0,3.197038102928858,194.0,20.0
30,USC,D. Fleming,1.5,1,2,0.5773502691896257,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.5,1.0,1.0
30,USC,D. Melton,27.8,19,39,5.4444563790297655,556,20,2.0,0.0,5.0,1.5217718205053645,40.0,18.0,0.7,0.0,3.0,0.9787209698591858,14.0,8.0,2.4,0.0,4.0,1.5008769366431642,48.0,16.0,3.4,0.0,6.0,1.8467610337532774,68.0,17.0,8.7,0,16,4.577979329009919,174,19,2.8,0.0,6.0,1.6733200530681511,56.0,17.0,6.15,1.0,12.0,2.5188761069384227,123.0,20.0
30,USC,E. Stewart,29.65,17,36,5.018649430400888,593,20,6.4,1.0,13.0,3.1689280937184257,128.0,20.0,2.7,0.0,7.0,2.0545200489600846,54.0,18.0,1.95,0.0,14.0,3.0689446154389266,39.0,14.0,2.55,0.0,16.0,3.4864398973587276,51.0,15.0,14.65,2,30,8.001809005994897,293,20,5.0,1.0,11.0,2.53397960362331,100.0,20.0,10.8,5.0,19.0,3.62157279005741,216.0,20.0
