team_id,game_num,game_id,game_location,opp_id
2329,20,401820199,home,2352
2329,21,401829417,home,322
2329,22,401826827,away,349
2329,23,401829409,home,2142
2329,24,401820202,away,2352
2329,25,401824392,away,107
2329,26,401828677,home,44
2329,27,401829418,away,322
2329,28,401820174,away,2426
2329,29,401824375,home,104
2329,30,401828680,away,44
2329,31,401829400,home,2083
2329,32,401851546,home,107
2329,33,401851547,home,2142
2329,34,401851549,home,104
152,1,401817252,home,2428
152,2,401817253,home,5
152,3,401817254,home,2430
152,4,401817255,home,2670
152,5,401817256,home,2550
152,6,401831198,home,68
152,7,401831202,home,251
152,8,401806373,away,2
152,9,401817257,home,2427
152,10,401817258,home,2335
152,11,401817259,home,2305
152,12,401817260,home,2640
152,13,401817261,home,145
152,14,401820638,home,154
152,15,401820646,home,258
152,16,401820651,away,103
152,17,401820658,away,52
152,18,401820678,home,59
152,19,401820685,away,228
152,20,401820693,away,221
152,21,401820702,home,183
152,22,401820713,away,154
152,23,401820719,away,2567
152,24,401820723,home,259
152,25,401820730,away,97
152,26,401820741,home,2390
152,27,401820752,home,153
152,28,401820763,away,258
152,29,401820775,away,87
152,30,401820778,home,150
152,31,401820791,home,24
152,32,401851173,home,221
152,33,401851177,home,258
2272,1,401824867,home,231
2272,2,401826977,home,-1
2272,3,401823341,home,294
2272,4,401826852,away,5
2272,5,401813349,home,2099
2272,6,401820483,home,82
2272,7,401830880,home,2916
2272,8,401826752,home,2717
2272,9,401826978,home,79
2272,10,401826979,home,2885
2272,11,401826737,home,2026
2272,12,401826980,home,-1
2272,13,401822184,home,2325
2272,14,401820620,home,2803
2272,15,401826981,home,-1
2272,16,401823895,away,2427
2272,17,401823899,home,2344
2272,18,401823903,home,2241
2272,19,401823906,away,2127
2272,20,401823910,away,2737
2272,21,401823916,home,2908
2272,22,401823923,away,2515
2272,23,401823928,home,2506
2272,24,401823931,away,2344
2272,25,401823934,home,2127
2272,26,401823941,home,2515
2272,27,401823942,away,2908
2272,28,401823947,away,2241
2272,29,401823952,home,2427
2272,30,401823957,home,2737
2272,31,401823958,away,2506
2272,32,401851347,home,2241
2272,33,401851351,home,2427
2272,34,401851353,home,2737
150,1,401817228,home,251
150,2,401817229,home,2717
150,3,401817230,away,349
150,4,401817231,home,282
150,5,401817232,home,2305
150,6,401813377,home,315
150,7,401817233,home,47
150,8,401817234,home,8
150,9,401806364,home,57
150,10,401817235,away,127
150,11,401817236,home,288
150,12,401817237,home,2641
150,13,401820636,home,59
150,14,401820644,away,52
150,15,401820650,away,97
150,16,401820657,home,2567
150,17,401820666,away,25
150,18,401820681,away,24
150,19,401820689,home,154
150,20,401820698,home,97
150,21,401820712,away,259
150,22,401820715,home,103
150,23,401820724,away,153
150,24,401820736,away,221
150,25,401820740,home,228
150,26,401820747,home,183
150,27,401817238,home,130
150,28,401820767,away,87
150,29,401820771,home,258
150,30,401820778,away,152
150,31,401820788,home,153
150,32,401851179,home,52
150,33,401851182,home,228
150,34,401851183,home,258
238,1,401824946,home,288
238,2,401824824,away,2116
238,3,401828544,home,2198
238,4,401827129,home,2029
238,5,401827006,home,2640
238,6,401823362,home,98
238,7,401830752,home,2670
238,8,401830879,home,2608
238,9,401806375,home,2567
238,10,401824940,home,2110
238,11,401826799,away,235
238,12,401817537,away,154
238,13,401828686,home,2441
238,14,401808148,away,2579
238,15,401808155,home,333
238,16,401808167,home,99
238,17,401808176,away,251
238,18,401808182,home,57
238,19,401808188,away,8
238,20,401808195,away,344
238,21,401808205,home,96
238,22,401808210,home,145
238,23,401808225,home,201
238,24,401808229,away,2
238,25,401808238,home,245
238,26,401808246,away,142
238,27,401808255,home,2633
238,28,401808261,home,61
238,29,401808268,away,96
238,30,401808279,away,145
238,31,401808286,away,2633
238,32,401851566,home,2633
238,33,401851569,home,57
238,34,401851571,home,8
2377,1,401829442,home,-1
2377,2,401824119,away,2541
2377,3,401829443,home,-1
2377,4,401829444,home,309
2377,5,401808728,home,45
2377,6,401808729,home,93
2377,7,401808730,home,2393
2377,8,401808731,away,2916
2377,9,401808732,home,2466
2377,10,401817170,away,227
2377,11,401808702,home,2837
2377,12,401820475,away,2277
2377,13,401826084,away,130
2377,14,401808873,home,2320
2377,15,401808874,home,2617
2377,16,401808875,home,2545
2377,17,401808876,home,2447
2377,18,401808877,away,292
2377,19,401808878,away,357
2377,20,401808879,home,2443
2377,21,401808880,away,2545
2377,22,401808881,away,2320
2377,23,401808882,away,2617
2377,24,401808883,home,2916
2377,25,401808884,home,2277
2377,26,401808718,away,2837
2377,27,401808885,away,2466
2377,28,401808886,home,357
2377,29,401808887,home,292
2377,30,401808888,away,2443
2377,31,401808889,away,2447
2377,32,401851612,home,292
2377,33,401851614,home,2617
8,1,401826784,home,2582
8,2,401826785,away,127
8,3,401824935,home,2110
8,4,401826786,home,2535
8,5,401826787,home,2737
8,6,401826788,home,2296
8,7,401817234,home,150
8,8,401806374,home,97
8,9,401826791,home,278
8,10,401826789,home,2641
8,11,401823497,home,2511
8,12,401820294,home,248
8,13,401826790,home,256
8,14,401808145,home,2633
8,15,401808159,away,145
8,16,401808161,away,2
8,17,401808173,home,2579
8,18,401808178,away,61
8,19,401808188,home,238
8,20,401808192,home,99
8,21,401808206,away,201
8,22,401808207,home,96
8,23,401808222,away,344
8,24,401808231,away,99
8,25,401808233,home,2
8,26,401808244,away,333
8,27,401808249,home,142
8,28,401808259,home,245
8,29,401808266,away,57
8,30,401808273,home,251
8,31,401808285,away,142
8,32,401851568,home,201
8,33,401851570,home,145
8,34,401851571,home,238
127,1,401827219,home,2142
127,2,401826785,home,8
127,3,401827220,home,23
