,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,UCLA,L. Ball,34.54545454545455,30,40,3.6156226673599763,380,11,5.090909090909091,3.0,8.0,1.7002673586554233,56.0,11.0,2.090909090909091,0.0,4.0,1.300349603340998,23.0,10.0,1.4545454545454546,0.0,5.0,1.7529196424044293,16.0,6.0,2.3636363636363638,0.0,9.0,2.5405797477240215,26.0,9.0,15.727272727272727,4,24,5.798118817183882,173,11,6.090909090909091,2.0,10.0,2.3432688900143512,67.0,11.0,10.272727272727273,6.0,15.0,2.3702704103502237,113.0,11.0
26,UCLA,T. Leaf,28.3,5,35,8.615876817441933,283,10,1.1,0.0,3.0,0.9944289260117531,11.0,7.0,0.3,0.0,2.0,0.6749485577105528,3.0,2.0,1.6,0.0,4.0,1.3498971154211057,16.0,7.0,1.7,0.0,4.0,1.4181364924121764,17.0,7.0,15.1,2,32,8.937436868463898,151,10,6.6,1.0,14.0,3.8643671323171835,66.0,10.0,10.9,2.0,18.0,4.605552204797065,109.0,10.0
26,UCLA,T. Welsh,25.0,18,31,3.7416573867739413,275,11,0.09090909090909091,0.0,1.0,0.30151134457776363,1.0,1.0,0.09090909090909091,0.0,1.0,0.30151134457776363,1.0,1.0,0.36363636363636365,0.0,2.0,0.6741998624632421,4.0,3.0,0.5454545454545454,0.0,2.0,0.9341987329938276,6.0,3.0,10.636363636363637,4,17,4.410730716621165,117,11,5.090909090909091,2.0,8.0,2.2115399817568506,56.0,11.0,8.272727272727273,4.0,11.0,2.0045403009622476,91.0,11.0
30,USC,B. Boatwright,27.666666666666668,20,34,5.0,249,9,6.666666666666667,3.0,9.0,2.179449471770337,60.0,9.0,2.5555555555555554,0.0,5.0,1.6666666666666667,23.0,8.0,5.111111111111111,0.0,9.0,3.7564758898615485,46.0,7.0,5.555555555555555,0.0,9.0,3.5394600969325505,50.0,8.0,17.22222222222222,9,23,4.994441354590566,155,9,4.777777777777778,2.0,8.0,1.986062547968831,43.0,9.0,10.444444444444445,6.0,15.0,2.5549516194593154,94.0,9.0
30,USC,C. Buggs,6.166666666666667,2,11,4.262237284181474,37,6,0.5,0.0,1.0,0.5477225575051661,3.0,3.0,0.3333333333333333,0.0,1.0,0.5163977794943223,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,5,2.280350850198276,12,3,0.8333333333333334,0.0,2.0,0.983192080250175,5.0,3.0,1.0,0.0,2.0,0.8944271909999159,6.0,4.0
30,USC,C. Metu,29.727272727272727,25,34,3.258555173413796,327,11,0.09090909090909091,0.0,1.0,0.30151134457776363,1.0,1.0,0.09090909090909091,0.0,1.0,0.30151134457776363,1.0,1.0,3.0,1.0,5.0,1.0,33.0,11.0,4.363636363636363,2.0,6.0,1.2060453783110545,48.0,11.0,15.090909090909092,7,29,5.356389557426635,166,11,6.0,3.0,12.0,2.280350850198276,66.0,11.0,10.454545454545455,7.0,14.0,2.5045413298101655,115.0,11.0
30,USC,D. Fleming,1.5,1,2,0.7071067811865476,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,USC,D. Melton,27.90909090909091,18,38,5.3189199177003115,307,11,2.090909090909091,0.0,5.0,1.3751033019046572,23.0,10.0,0.45454545454545453,0.0,2.0,0.6875516509523286,5.0,4.0,1.8181818181818181,0.0,4.0,1.6011359603844901,20.0,7.0,2.6363636363636362,0.0,6.0,2.157439559882375,29.0,8.0,7.181818181818182,0,16,4.622081388685877,79,10,2.4545454545454546,0.0,6.0,1.916436086262016,27.0,9.0,5.818181818181818,1.0,11.0,3.027149874657078,64.0,11.0
30,USC,E. Stewart,28.90909090909091,17,36,5.448936510082412,318,11,5.0,1.0,13.0,3.63318042491699,55.0,11.0,1.8181818181818181,0.0,7.0,2.088931871468374,20.0,8.0,1.0,0.0,3.0,1.0954451150103321,11.0,6.0,1.7272727272727273,0.0,4.0,1.4893561757289013,19.0,8.0,11.0,2,29,7.64198926981712,121,11,4.090909090909091,1.0,11.0,2.7369525189358126,45.0,11.0,9.0,5.0,19.0,4.242640687119286,99.0,11.0
30,USC,H. Henderson,2.25,2,3,0.49999999999999994,9,4,0.25,0.0,1.0,0.5,1.0,1.0,0.25,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,3,1.5,3,1,0.25,0.0,1.0,0.5,1.0,1.0,0.25,0.0,1.0,0.5,1.0,1.0
